form_diff,goal_diff_diff,scored_diff,conceded_diff,result
-0.2,1.0000000000000004,-0.7999999999999999,-1.7999999999999998,home_win
-0.3999999999999999,-7.399999999999999,-3.6000000000000005,3.8,away_win
-0.8,-8.8,-4.2,4.6000000000000005,away_win
-0.8,-6.4,-4.0,2.4000000000000004,draw
-0.0666666666666666,0.1999999999999997,0.3999999999999994,0.1999999999999999,home_win
0.6000000000000001,6.0,4.0,-2.0,home_win
-0.5333333333333334,-6.0,-3.8,2.2,draw
0.6666666666666666,6.0,1.8,-4.2,home_win
0.3333333333333333,1.6,0.6000000000000001,-1.0000000000000002,home_win
-0.3333333333333333,-2.8000000000000003,-1.2,1.6,away_win
-0.2,-2.4,-2.2,0.1999999999999999,draw
0.5333333333333333,3.4,1.0,-2.4,away_win
-0.5333333333333332,-6.199999999999999,-3.6,2.6,away_win
-0.2,-2.8,-2.0,0.8000000000000003,draw
0.3999999999999999,5.2,4.199999999999999,-1.0,home_win
-0.3333333333333333,-4.4,-1.6,2.8,away_win
0.0,-1.7999999999999998,-2.4,-0.6,draw
0.3999999999999999,2.6,1.4,-1.2,home_win
0.3333333333333333,3.4,1.4,-2.0,home_win
-0.3333333333333333,-3.0,-2.4,0.6000000000000001,away_win
0.5333333333333332,3.2,2.2,-1.0000000000000002,away_win
0.3333333333333333,1.0,0.7999999999999999,-0.2000000000000001,home_win
0.0666666666666666,-0.1999999999999999,-0.8,-0.6,away_win
-0.6,-2.6,-1.6,1.0,draw
-0.1333333333333333,-1.8,-1.2000000000000002,0.6000000000000001,away_win
0.6,2.4000000000000004,1.2,-1.2,draw
-0.2666666666666667,-0.2,-0.1999999999999999,0.0,away_win
0.0666666666666666,-0.2,0.0,0.1999999999999999,draw
-0.1333333333333333,-1.2,-1.4,-0.1999999999999999,away_win
0.0,0.0,0.4000000000000001,0.3999999999999999,draw
-0.1999999999999999,-0.4,-0.2,0.1999999999999999,home_win
-0.2,-0.6000000000000001,-0.1999999999999999,0.3999999999999999,home_win
0.2,0.6000000000000001,0.4000000000000001,-0.1999999999999999,home_win
0.3999999999999999,0.8,0.6000000000000001,-0.1999999999999999,home_win
0.0,-0.8,-0.5999999999999999,0.1999999999999999,draw
0.0,-0.4,-0.4000000000000003,0.0,draw
-0.4666666666666667,-1.7999999999999998,-0.8,1.0,away_win
-0.0666666666666666,0.2,-0.1999999999999999,-0.4000000000000001,away_win
0.0,-1.4,-0.1999999999999999,1.2000000000000002,away_win
-0.4,-1.6,-0.6000000000000001,1.0,away_win
0.3333333333333333,2.2,1.0,-1.2000000000000002,draw
-0.4666666666666667,-1.8,-1.0000000000000002,0.7999999999999999,home_win
-0.0666666666666666,0.6000000000000001,0.1999999999999997,-0.3999999999999999,home_win
0.6666666666666667,3.6,1.0000000000000002,-2.6,home_win
-0.1999999999999999,-1.2,-0.6000000000000001,0.6000000000000001,away_win
-0.0666666666666666,-0.1999999999999999,0.8000000000000003,1.0,home_win
0.3333333333333333,1.2000000000000002,-0.6,-1.7999999999999998,home_win
0.1333333333333334,0.7999999999999999,-0.1999999999999999,-1.0,draw
0.0666666666666666,0.7999999999999999,0.6000000000000001,-0.2,draw
-0.1333333333333333,-1.4,-0.6000000000000001,0.7999999999999998,home_win
0.0,-1.0,-0.3999999999999999,0.6000000000000001,away_win
0.0,0.6000000000000001,1.4,0.7999999999999998,home_win
-0.4666666666666667,-1.4,0.1999999999999999,1.6,away_win
0.1333333333333333,0.6000000000000001,-0.4000000000000001,-1.0,home_win
-0.6,-2.2,-0.2000000000000001,2.0,away_win
0.0,-0.2,0.6000000000000001,0.8,away_win
0.1999999999999999,1.0,0.3999999999999999,-0.6000000000000001,away_win
-0.0666666666666666,-0.1999999999999999,-0.3999999999999999,-0.2,draw
0.2666666666666666,1.2000000000000002,0.6000000000000001,-0.6000000000000001,home_win
0.4666666666666667,1.4,0.7999999999999999,-0.6000000000000001,away_win
0.1999999999999999,-1.0,-0.6000000000000001,0.3999999999999999,away_win
0.0,0.4,0.6000000000000001,0.1999999999999997,home_win
-0.1333333333333333,-1.4,-1.6,-0.2000000000000001,home_win
0.1999999999999999,3.2,1.6,-1.6,home_win
